CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CREDIT_UTILIZATION,PAYMENT_RATIO,PURCHASE_TO_LIMIT,CASH_ADVANCE_INTENSITY,AVG_PURCHASE_VALUE,INSTALLMENT_PURCHASE_SHARE,SEGMENT
C18751,23.934205,0.818182,266.1,0.0,266.1,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,313.233366,122.228515,0.636364,12,0.00598355125,13.087268451155992,0.066525,0.0,33.2625,1.0,Installment-Focused
C18752,1869.63255,1.0,0.0,0.0,0.0,1897.993012,0.0,0.0,0.0,0.166667,4,0,2000.0,454.348175,452.597945,0.0,12,0.934816275,0.24301469023953398,0.0,0.948996506,0.0,0.0,High-Utilization
C18753,150.269903,1.0,853.44,0.0,853.44,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,869.413166,173.649797,0.083333,12,0.050089967666666665,5.785677295605894,0.28448,0.0,71.12,1.0,Installment-Focused
C18754,11.395369,0.636364,100.5,0.0,100.5,0.0,0.5,0.0,0.5,0.0,0,6,3000.0,148.92824,87.113913,0.142857,12,0.0037984563333333336,13.069189773494827,0.0335,0.0,16.75,1.0,Installment-Focused
C18755,13.125634,0.545455,106.98,0.0,106.98,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,275.244392,142.4175,0.5,12,0.0052502536,20.969988344943946,0.042792000000000004,0.0,17.830000000000002,1.0,Installment-Focused
C18756,1619.881506,1.0,441.18,50.0,391.18,700.951557,0.5,0.083333,0.5,0.166667,4,12,3000.0,963.141799,370.576176,0.0,12,0.539960502,0.5945754645833953,0.14706,0.233650519,36.765,0.88666757332608,Installment-Focused
C18757,7.054474,0.818182,427.98,0.0,427.98,0.0,1.0,0.0,0.916667,0.0,0,18,1500.0,402.34297,17.773542,0.111111,12,0.004702982666666667,57.03373065093159,0.28532,0.0,23.776666666666667,1.0,Installment-Focused
C18758,26.771366,1.0,550.0,0.0,550.0,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,581.909822,27.137375,0.0,12,0.013385683,21.736276811575472,0.275,0.0,50.0,1.0,Installment-Focused
C18760,126.872455,0.545455,568.5,0.0,568.5,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,1294.215768,201.544737,0.0,12,0.0634362275,10.200920034218617,0.28425,0.0,94.75,1.0,Installment-Focused
C18761,3172.114278,1.0,454.13,0.0,454.13,4323.52433,1.0,0.0,0.888889,0.777778,22,11,4000.0,1746.248986,1091.69632,0.0,9,0.7930285695,0.5505000239464891,0.1135325,1.0808810825000001,41.28454545454545,1.0,High-Utilization
C18762,24.719209,0.545455,280.04,0.0,280.04,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,538.899429,140.502909,0.666667,12,0.009887683599999999,21.800836305077564,0.112016,0.0,46.67333333333334,1.0,Installment-Focused
C18763,477.258038,1.0,49.0,49.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500.0,112.962753,232.605728,0.0,12,0.954516076,0.23669114819602055,0.098,0.0,49.0,0.0,High-Utilization
C18764,22.322374,0.363636,95.0,95.0,0.0,1162.045833,0.083333,0.083333,0.0,0.166667,3,1,2500.0,4094.261427,40.142262,0.0,12,0.0089289496,183.4151433445206,0.038,0.46481833319999993,95.0,0.0,Cash-Advance Heavy
C18765,986.84903,1.0,558.18,0.0,558.18,45.311387,1.0,0.0,1.0,0.083333,1,39,1000.0,1548.4862,5737.912518,0.0,12,0.98684903,1.569121672035286,0.5581799999999999,0.045311387,14.31230769230769,1.0,High-Utilization
C18766,21.168201,1.0,236.4,8.4,228.0,0.0,1.0,1.0,1.0,0.0,0,24,2500.0,217.008342,178.169321,0.833333,12,0.0084672804,10.251619492842117,0.09456,0.0,9.85,0.9644670050761421,Installment-Focused
C18767,854.56751,0.875,978.26,870.95,107.31,1043.765101,0.875,0.25,0.75,0.125,2,29,1500.0,2750.062711,841.978782,0.2,8,0.5697116733333333,3.218075434438176,0.6521733333333334,0.6958434006666666,33.73310344827586,0.10969476417312371,Cash-Advance Heavy
C18768,19.25682,0.636364,185.02,0.0,185.02,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,233.025663,80.115991,0.3,12,0.007702728000000001,12.100942055853459,0.074008,0.0,30.83666666666667,1.0,Installment-Focused
C18769,131.83593,0.545455,2234.02,0.0,2234.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,4432.954833,153.812848,1.0,12,0.065917965,33.624785238743335,1.11701,0.0,372.33666666666664,1.0,Installment-Focused
C18770,528.107264,1.0,674.52,0.0,674.52,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,127.76546,275.706442,0.0,12,0.2112429056,0.24193088925207437,0.269808,0.0,56.21,1.0,Installment-Focused
C18771,908.465054,1.0,425.0,0.0,425.0,1457.729917,0.583333,0.0,0.583333,0.25,5,9,2000.0,742.934802,262.925278,0.25,12,0.454232527,0.8177912829214892,0.2125,0.7288649585,47.22222222222222,1.0,Cash-Advance Heavy
C18772,482.407545,0.636364,0.0,0.0,0.0,1071.188192,0.0,0.0,0.0,0.166667,3,0,1400.0,702.068789,162.556469,0.090909,12,0.3445768178571429,1.4553437156543645,0.0,0.765134422857143,0.0,0.0,Cash-Advance Heavy
C18773,3326.323283,1.0,8209.77,2218.28,5991.49,0.0,1.0,0.416667,1.0,0.0,0,130,10000.0,1942.074765,702.905059,0.083333,12,0.3326323283,0.5838502754454008,0.8209770000000001,0.0,63.152076923076926,0.7297999822163105,High-Value Active
C18774,16.270638,0.3,1131.46,1131.46,0.0,0.0,0.2,0.2,0.0,0.0,0,3,3000.0,932.976337,69.561118,0.0,10,0.0054235460000000004,57.34110346502699,0.37715333333333334,0.0,377.15333333333336,0.0,Low-Engagement
C18775,35.518273,0.909091,283.8,0.0,283.8,0.0,0.833333,0.0,0.75,0.0,0,10,2500.0,302.73613,171.008635,0.666667,12,0.0142073092,8.523391044378762,0.11352000000000001,0.0,28.380000000000003,1.0,Installment-Focused
C18776,547.287057,1.0,0.0,0.0,0.0,243.336548,0.0,0.0,0.0,0.166667,2,0,2000.0,232.430161,163.411456,0.0,12,0.2736435285,0.4246951540825494,0.0,0.12166827399999999,0.0,0.0,Low-Engagement
C18778,528.463885,1.0,0.0,0.0,0.0,5191.738847,0.0,0.0,0.0,0.833333,11,0,1000.0,4736.808799,309.547058,0.833333,12,0.528463885,8.963353851512483,0.0,5.191738847,0.0,0.0,Cash-Advance Heavy
C18779,1594.994317,0.875,667.0,569.0,98.0,1880.647102,0.875,0.125,0.75,0.5,5,8,2500.0,248.746263,455.027879,0.0,8,0.6379977268,0.1559543255726848,0.2668,0.7522588407999999,83.375,0.1469265367316342,Cash-Advance Heavy
C18780,78.821949,1.0,1333.75,964.72,369.03,0.0,1.0,0.583333,0.583333,0.0,0,18,1000.0,1266.894805,146.630282,0.888889,12,0.078821949,16.072868294591395,1.33375,0.0,74.09722222222223,0.2766860356138706,High-Value Active
C18781,1297.740903,0.909091,944.44,0.0,944.44,1382.21391,1.0,0.0,1.0,0.166667,5,32,1500.0,2685.673905,1509.468577,0.0,12,0.8651606019999999,2.069499311296656,0.6296266666666667,0.92147594,29.51375,1.0,High-Utilization
C18782,236.996845,0.727273,0.0,0.0,0.0,3806.179299,0.0,0.0,0.0,0.666667,41,0,1000.0,4609.777736,139.364536,0.6,12,0.236996845,19.450797904081803,0.0,3.806179299,0.0,0.0,Cash-Advance Heavy
C18783,221.810125,0.727273,0.0,0.0,0.0,903.684584,0.0,0.0,0.0,0.166667,2,0,500.0,662.179022,168.6205,0.166667,12,0.44362025,2.9853417286519273,0.0,1.807369168,0.0,0.0,Cash-Advance Heavy
C18784,736.024188,0.9,350.02,0.0,350.02,0.0,0.6,0.0,0.6,0.0,0,6,1000.0,133.825578,323.058774,0.0,10,0.736024188,0.1818222555479386,0.35002,0.0,58.336666666666666,1.0,High-Utilization
C18785,293.125181,1.0,2812.69,2512.69,300.0,0.0,0.75,0.75,0.083333,0.0,0,27,1000.0,2420.213,150.059679,0.833333,12,0.293125181,8.256585093588395,2.81269,0.0,104.17370370370371,0.10665946122750819,Balanced Usage
C18786,117.344883,1.0,661.3,0.0,661.3,477.825546,1.0,0.0,0.9,0.1,1,13,1200.0,562.896648,150.940292,0.25,10,0.0977874025,4.796942428243761,0.5510833333333333,0.398187955,50.86923076923077,1.0,Cash-Advance Heavy
C18787,1175.241984,1.0,1102.72,1102.72,0.0,136.401822,0.571429,0.571429,0.0,0.285714,5,10,1200.0,147.169915,188.906389,0.0,7,0.97936832,0.12522520213164884,0.9189333333333334,0.113668185,110.272,0.0,High-Utilization
C18788,31.111952,0.909091,470.65,0.0,470.65,0.0,0.833333,0.0,0.833333,0.0,0,17,3000.0,496.387423,142.115057,0.909091,12,0.010370650666666667,15.95487878741906,0.15688333333333332,0.0,27.685294117647057,1.0,Installment-Focused
C18789,1019.135688,1.0,0.0,0.0,0.0,1153.912092,0.0,0.0,0.0,0.285714,3,0,1200.0,114.172744,370.212719,0.0,7,0.84927974,0.11202899215908922,0.0,0.96159341,0.0,0.0,High-Utilization
C18790,11.056609,0.454545,334.85,0.0,334.85,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,524.05706,133.229958,0.833333,12,0.0036855363333333333,47.39762977961868,0.11161666666666667,0.0,47.83571428571429,1.0,Installment-Focused
C18791,134.687754,1.0,2395.92,0.0,2395.92,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,2440.778198,2164.692811,0.916667,12,0.038482215428571435,18.121752910067826,0.6845485714285714,0.0,199.66,1.0,High-Value Active
C18792,116.036232,0.727273,138.8,138.8,0.0,413.247771,0.181818,0.181818,0.0,0.181818,2,3,1500.0,317.583796,86.807982,0.1,11,0.077357488,2.736936476875602,0.09253333333333334,0.275498514,46.26666666666667,0.0,Low-Engagement
C18793,382.378002,1.0,0.0,0.0,0.0,1097.698179,0.0,0.0,0.0,0.25,5,0,1500.0,679.788131,185.106686,0.1,12,0.254918668,1.7777908965589502,0.0,0.731798786,0.0,0.0,Cash-Advance Heavy
C18794,3.229304,0.545455,190.2,0.0,190.2,0.0,0.666667,0.0,0.583333,0.0,0,8,1500.0,295.937124,312.343947,0.0,12,0.002152869333333333,91.64114744229715,0.1268,0.0,23.775,1.0,Installment-Focused
C18795,49.032869,1.0,360.96,0.0,360.96,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,321.694432,133.819552,0.285714,8,0.049032869,6.56079153761123,0.36096,0.0,45.12,1.0,Installment-Focused
C18796,258.541401,1.0,2260.29,2088.59,171.7,0.0,0.916667,0.75,0.416667,0.0,0,18,1800.0,1268.746941,206.78448,0.6,12,0.14363411166666668,4.907326006947723,1.2557166666666666,0.0,125.57166666666666,0.07596370377252476,High-Value Active
C18797,575.662861,0.545455,0.0,0.0,0.0,3628.692831,0.0,0.0,0.0,0.166667,3,0,3000.0,4582.535303,367.256442,0.5,12,0.19188762033333334,7.960449793546782,0.0,1.209564277,0.0,0.0,Cash-Advance Heavy
C18798,19.125876,0.090909,275.86,171.98,103.88,366.686248,0.083333,0.083333,0.083333,0.083333,2,9,1200.0,0.0,312.343947,0.0,12,0.01593823,0.0,0.22988333333333336,0.3055718733333333,30.651111111111113,0.3765678242586819,Balanced Usage
C18800,7.169078,0.181818,118.2,0.0,118.2,0.0,0.083333,0.0,0.083333,0.0,0,1,2000.0,889.040469,73.457648,0.0,12,0.003584539,124.01043328026283,0.0591,0.0,118.2,1.0,Installment-Focused
C18801,2199.65234,1.0,0.0,0.0,0.0,2476.783665,0.0,0.0,0.0,0.428571,8,0,2500.0,275.699225,450.229656,0.0,7,0.879860936,0.12533763631029074,0.0,0.990713466,0.0,0.0,High-Utilization
C18802,0.919387,0.181818,251.5,251.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,1200.0,712.364811,42.09599,0.0,12,0.0007661558333333332,774.8258470045803,0.20958333333333334,0.0,62.875,0.0,Low-Engagement
C18803,1050.524091,0.875,0.0,0.0,0.0,1412.242287,0.0,0.0,0.0,0.125,1,0,1500.0,1270.512009,338.185134,0.0,8,0.700349394,1.2094077802543226,0.0,0.941494858,0.0,0.0,Cash-Advance Heavy
C18804,134.142415,0.909091,1729.67,1729.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,1200.0,1735.980519,127.46298,0.333333,12,0.11178534583333333,12.941324479658428,1.4413916666666666,0.0,157.24272727272728,0.0,Balanced Usage
C18805,34.223151,1.0,108.0,0.0,108.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,68.331764,167.726633,0.0,12,0.034223151,1.9966532012204254,0.108,0.0,9.0,1.0,Installment-Focused
C18806,28.838076,1.0,484.68,0.0,484.68,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,485.036484,78.505742,0.166667,12,0.028838076,16.81930805647367,0.48468,0.0,40.39,1.0,Installment-Focused
C18807,52.666422,1.0,150.3,0.0,150.3,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,54.722514,82.95518,0.0,6,0.052666422,1.0390399028815742,0.15030000000000002,0.0,25.05,1.0,Installment-Focused
C18808,212.244875,0.909091,0.0,0.0,0.0,1503.182148,0.0,0.0,0.0,0.25,3,0,2000.0,3143.206742,118.130398,0.333333,12,0.1061224375,14.809341059471988,0.0,0.751591074,0.0,0.0,Cash-Advance Heavy
C18809,1231.092907,1.0,250.0,250.0,0.0,782.610563,0.083333,0.083333,0.0,0.25,5,1,1800.0,1116.543176,409.577742,0.0,12,0.6839405038888888,0.906952813757053,0.1388888888888889,0.4347836461111111,250.0,0.0,Cash-Advance Heavy
C18810,9.630478,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,1500.0,251.907165,114.027084,0.7,12,0.006420318666666667,26.157285754663473,0.17166,0.0,18.392142857142858,1.0,Installment-Focused
C18811,1168.345069,1.0,0.0,0.0,0.0,96.091248,0.0,0.0,0.0,0.083333,1,0,1200.0,255.224549,252.04309,0.0,12,0.9736208908333333,0.2184496308256341,0.0,0.08007604,0.0,0.0,High-Utilization
C18812,38.68635,0.363636,0.0,0.0,0.0,426.435424,0.0,0.0,0.0,0.090909,1,0,500.0,1773.465607,91.399854,0.5,11,0.07737269999999999,45.84215380877235,0.0,0.852870848,0.0,0.0,Cash-Advance Heavy
C18813,460.081479,0.833333,649.5,0.0,649.5,793.822988,0.833333,0.0,0.833333,0.666667,6,6,1000.0,625.116471,87.93873,0.25,6,0.460081479,1.3587081843822713,0.6495,0.7938229880000001,108.25,1.0,Cash-Advance Heavy
C18814,13.027653,0.272727,0.0,0.0,0.0,411.480832,0.0,0.0,0.0,0.166667,2,0,1200.0,421.803076,27.864982,0.0,12,0.0108563775,32.37751849853538,0.0,0.34290069333333334,0.0,0.0,Low-Engagement
C18815,417.444057,0.666667,0.0,0.0,0.0,708.715173,0.0,0.0,0.0,0.333333,7,0,1200.0,27.397306,118.174297,0.0,6,0.3478700475,0.06563108407122442,0.0,0.5905959775,0.0,0.0,Cash-Advance Heavy
C18816,1889.128442,0.909091,0.0,0.0,0.0,2994.518885,0.0,0.0,0.0,0.363636,12,0,3000.0,7744.256948,631.349828,0.0,11,0.6297094806666667,4.099380844534445,0.0,0.9981729616666667,0.0,0.0,Cash-Advance Heavy
C18817,1029.111236,0.909091,0.0,0.0,0.0,1097.380897,0.0,0.0,0.0,0.166667,4,0,1200.0,0.0,312.343947,0.0,12,0.8575926966666666,0.0,0.0,0.9144840808333333,0.0,0.0,High-Utilization
C18818,4696.525962,0.875,604.33,435.0,169.33,6400.248453,0.5,0.375,0.125,0.375,7,5,8000.0,840.965985,930.049801,0.0,8,0.58706574525,0.179061287386534,0.07554125,0.8000310566250001,120.86600000000001,0.28019459566792976,Cash-Advance Heavy
C18819,1034.026449,1.0,93.34,0.0,93.34,432.159364,0.25,0.0,0.25,0.083333,1,4,1500.0,294.925221,419.071157,0.0,12,0.689350966,0.28522019072647536,0.062226666666666666,0.2881062426666667,23.335,1.0,Installment-Focused
C18820,1243.254633,1.0,0.0,0.0,0.0,1428.440429,0.0,0.0,0.0,0.083333,1,0,3500.0,562.362623,276.403192,0.0,12,0.35521560942857144,0.45233100933073295,0.0,0.4081258368571429,0.0,0.0,Cash-Advance Heavy
C18821,31.560931,0.545455,300.0,0.0,300.0,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,588.763068,143.33928,1.0,12,0.031560931,18.654806729243823,0.3,0.0,50.0,1.0,Installment-Focused
C18822,130.041299,1.0,581.28,0.0,581.28,342.397949,1.0,0.0,0.875,0.125,1,8,1000.0,498.524607,110.630755,0.5,8,0.130041299,3.8335867976834033,0.58128,0.342397949,72.66,1.0,Installment-Focused
C18823,1283.337407,1.0,1022.41,171.6,850.81,1158.035224,0.875,0.125,0.75,0.25,5,16,1200.0,846.998942,1838.41015,0.0,8,1.0694478391666666,0.6599970805651113,0.8520083333333333,0.9650293533333333,63.900625,0.8321612660283056,High-Utilization
C18824,1843.191023,1.0,1446.48,0.0,1446.48,1450.172456,1.0,0.0,1.0,0.083333,1,48,2000.0,945.67939,921.657393,0.0,12,0.9215955115000001,0.5130664039697854,0.72324,0.725086228,30.135,1.0,High-Value Active
C18825,896.563274,0.818182,511.0,0.0,511.0,1084.460175,0.5,0.0,0.416667,0.166667,3,6,1400.0,1330.67108,313.807299,0.0,12,0.6404023385714286,1.484190930622483,0.365,0.7746144107142857,85.16666666666667,1.0,Cash-Advance Heavy
C18826,1130.827049,0.909091,0.0,0.0,0.0,1727.256593,0.0,0.0,0.0,0.272727,7,0,1500.0,1897.193158,490.973854,0.090909,11,0.7538846993333334,1.6777040836418833,0.0,1.1515043953333335,0.0,0.0,High-Utilization
C18827,16.887571,0.363636,1083.0,1083.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,3905.430817,312.343947,0.0,12,0.014072975833333334,231.26066010322026,0.9025,0.0,361.0,0.0,Low-Engagement
C18828,5.529633,0.181818,45.0,0.0,45.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,515.842674,112.442224,0.5,12,0.005529633,93.286963890732,0.045,0.0,22.5,1.0,Installment-Focused
C18829,655.786755,1.0,387.68,0.0,387.68,0.0,0.083333,0.0,0.083333,0.0,0,1,2000.0,1110.023792,644.26765,0.0,12,0.32789337749999997,1.6926596695293121,0.19384,0.0,387.68,1.0,Installment-Focused
C18830,37.123618,0.857143,84.24,0.0,84.24,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,0.0,312.343947,0.0,7,0.024749078666666667,0.0,0.056159999999999995,0.0,14.04,1.0,Installment-Focused
C18831,2601.463574,1.0,0.0,0.0,0.0,528.119509,0.0,0.0,0.0,0.083333,2,0,6000.0,1317.570981,621.58909,0.0,12,0.4335772623333333,0.506472969357825,0.0,0.08801991816666667,0.0,0.0,Low-Engagement
C18832,819.462711,0.818182,0.0,0.0,0.0,1131.611986,0.0,0.0,0.0,0.25,6,0,1200.0,432.036408,347.630216,0.0,12,0.6828855925,0.5272191183327681,0.0,0.9430099883333333,0.0,0.0,Cash-Advance Heavy
C18833,414.631529,1.0,0.0,0.0,0.0,739.862664,0.0,0.0,0.0,0.583333,13,0,500.0,799.824822,354.747453,0.166667,12,0.829263058,1.9290014532397028,0.0,1.479725328,0.0,0.0,High-Utilization
C18834,20.996733,0.909091,295.92,0.0,295.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,276.213902,160.911617,0.636364,12,0.020996733,13.155089508448768,0.29592,0.0,24.66,1.0,Installment-Focused
C18835,112.390812,1.0,269.9,49.9,220.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,1500.0,204.160043,167.150382,0.0,12,0.074927208,1.8165189784374902,0.1799333333333333,0.0,29.988888888888887,0.8151167098925529,Installment-Focused
C18836,997.496745,1.0,1629.83,1629.83,0.0,276.760257,0.583333,0.583333,0.0,0.25,5,21,1200.0,890.611754,590.889201,0.0,12,0.8312472875,0.8928467771591575,1.3581916666666667,0.2306335475,77.61095238095238,0.0,High-Utilization
C18837,32.182264,1.0,208.61,0.0,208.61,0.0,1.0,0.0,1.0,0.0,0,15,1000.0,146.936578,134.915444,0.181818,12,0.032182264,4.565762620056811,0.20861000000000002,0.0,13.907333333333334,1.0,Installment-Focused
C18838,19.303362,0.818182,150.24,0.0,150.24,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,192.431598,156.449104,0.7,12,0.012868908,9.968812583010152,0.10016000000000001,0.0,18.78,1.0,Installment-Focused
C18839,2.892853,0.181818,52.68,0.0,52.68,0.0,0.166667,0.0,0.166667,0.0,0,2,500.0,290.072441,124.724211,1.0,12,0.005785706,100.27209851312874,0.10536,0.0,26.34,1.0,Installment-Focused
C18840,45.069167,1.0,218.28,0.0,218.28,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,203.222849,168.935609,0.0,12,0.045069167,4.509132573939074,0.21828,0.0,18.19,1.0,Installment-Focused
C18841,4.390888,0.272727,0.0,0.0,0.0,19.35123,0.0,0.0,0.0,0.083333,1,0,500.0,95.983734,112.02371,0.0,12,0.008781776000000002,21.859754564452565,0.0,0.03870246,0.0,0.0,Low-Engagement
C18842,21.739563,0.727273,255.6,0.0,255.6,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,400.463395,137.193939,0.75,12,0.014493042000000001,18.420949629944264,0.1704,0.0,31.95,1.0,Installment-Focused
C18843,398.453246,1.0,0.0,0.0,0.0,647.778706,0.0,0.0,0.0,0.857143,10,0,500.0,323.875395,110.678562,0.0,7,0.796906492,0.81283161387522,0.0,1.2955574120000002,0.0,0.0,High-Utilization
C18844,469.319087,0.818182,383.81,0.0,383.81,870.533909,0.583333,0.0,0.5,0.333333,6,14,1500.0,57.924613,335.598994,0.0,12,0.31287939133333337,0.1234226661657168,0.25587333333333334,0.5803559393333333,27.415,1.0,Cash-Advance Heavy
C18845,42.577756,0.909091,4061.96,4061.96,0.0,0.0,0.916667,0.916667,0.0,0.0,0,35,500.0,3716.880684,92.058823,0.75,12,0.085155512,87.29630288641798,8.12392,0.0,116.056,0.0,High-Value Active
C18846,1.307969,0.272727,0.0,0.0,0.0,296.676377,0.0,0.0,0.0,0.083333,1,0,1200.0,1238.145022,46.176547,1.0,12,0.0010899741666666666,946.616488617085,0.0,0.24723031416666666,0.0,0.0,Low-Engagement
C18847,110.913143,1.0,2339.3,2098.46,240.84,252.018346,0.666667,0.666667,0.5,0.166667,5,34,500.0,1275.716405,121.245525,0.285714,12,0.221826286,11.501940802452959,4.6786,0.504036692,68.8029411764706,0.10295387509083913,Cash-Advance Heavy
C18848,1182.080141,1.0,266.68,0.0,266.68,848.848179,0.666667,0.0,0.666667,0.083333,6,8,1000.0,119.861878,8607.234543,0.0,12,1.182080141,0.10139911317569458,0.26668000000000003,0.848848179,33.335,1.0,High-Utilization
C18849,85.900738,1.0,0.0,0.0,0.0,278.348105,0.0,0.0,0.0,0.25,3,0,500.0,193.747321,146.858723,0.0,12,0.171801476,2.255479120563551,0.0,0.5566962099999999,0.0,0.0,Cash-Advance Heavy
C18850,1812.30897,1.0,219.8,219.8,0.0,1732.099796,0.083333,0.083333,0.0,0.333333,5,2,2500.0,463.885403,374.70155,0.0,12,0.724923588,0.2559637515892227,0.08792,0.6928399184,109.9,0.0,High-Utilization
C18851,356.52371,1.0,1819.0,749.9,1069.1,0.0,0.833333,0.333333,0.75,0.0,0,27,1200.0,1402.326881,186.651138,0.0,12,0.29710309166666665,3.9333341420687,1.5158333333333334,0.0,67.37037037037037,0.5877405167674546,Balanced Usage
C18852,272.310015,1.0,575.3,220.34,354.96,0.0,1.0,0.083333,1.0,0.0,0,14,1500.0,354.086664,201.23698,0.0,12,0.18154001,1.3003071664477708,0.3835333333333333,0.0,41.09285714285714,0.6169998261776465,Installment-Focused
C18853,7.696813,0.090909,111.3,111.3,0.0,101.656544,0.083333,0.083333,0.0,0.083333,1,2,1200.0,0.0,312.343947,0.0,12,0.006414010833333333,0.0,0.09275,0.08471378666666667,55.65,0.0,Low-Engagement
C18854,6.747965,0.545455,277.44,0.0,277.44,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,263.591465,82.527965,0.363636,12,0.006747965,39.06236398677231,0.27744,0.0,23.12,1.0,Installment-Focused
C18855,13.44199,0.454545,56.51,0.0,56.51,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,190.431651,153.286406,0.166667,12,0.013441990000000001,14.16692401943462,0.05651,0.0,18.836666666666666,1.0,Installment-Focused
C18856,0.065402,0.090909,69.0,0.0,69.0,0.0,0.083333,0.0,0.083333,0.0,0,1,1500.0,506.68867,62.491042,0.0,12,4.360133333333333e-05,7747.296260053209,0.046,0.0,69.0,1.0,Installment-Focused
C18857,70.954998,0.818182,616.67,0.0,616.67,0.0,0.583333,0.0,0.5,0.0,0,7,500.0,688.541249,653.219376,0.0,12,0.141909996,9.70391471225184,1.2333399999999999,0.0,88.09571428571428,1.0,Installment-Focused
C18858,1012.08968,1.0,312.48,0.0,312.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,325.606238,607.95748,0.0,12,1.01208968,0.3217167850184976,0.31248000000000004,0.0,26.040000000000003,1.0,High-Utilization
C18859,1107.848228,1.0,0.0,0.0,0.0,318.884066,0.0,0.0,0.0,0.166667,3,0,1200.0,400.316615,294.743006,0.0,12,0.9232068566666667,0.3613460805210585,0.0,0.2657367216666667,0.0,0.0,High-Utilization
C18860,1528.122917,1.0,0.0,0.0,0.0,2426.656054,0.0,0.0,0.0,0.5,19,0,3500.0,2039.574349,314.465218,0.0,12,0.4366065477142857,1.3346925998623709,0.0,0.6933303011428572,0.0,0.0,Cash-Advance Heavy
C18861,342.361553,1.0,258.5,83.48,175.02,225.819508,0.666667,0.166667,0.5,0.083333,3,10,1000.0,686.449219,282.368125,0.083333,12,0.34236155300000004,2.0050417839996184,0.2585,0.225819508,25.85,0.6770599613152805,Installment-Focused
C18862,79.03891,0.363636,750.0,0.0,750.0,0.0,0.25,0.0,0.25,0.0,0,3,1300.0,2445.816802,177.31285,1.0,12,0.06079916153846154,30.944465226051317,0.5769230769230769,0.0,250.0,1.0,Installment-Focused
C18863,115.61103,1.0,379.32,0.0,379.32,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,281.152056,179.901711,0.0,12,0.11561103,2.431879172774432,0.37932,0.0,31.61,1.0,Installment-Focused
C18864,221.29129,1.0,1429.54,653.82,775.72,0.0,0.916667,0.5,0.666667,0.0,0,24,700.0,1277.898622,149.825296,0.375,12,0.3161304142857143,5.774735291208253,2.0422,0.0,59.564166666666665,0.5426360927291297,High-Value Active
C18865,553.901465,1.0,458.76,0.0,458.76,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,157.770746,257.530999,0.0,12,0.553901465,0.2848354011845771,0.45876,0.0,38.23,1.0,Installment-Focused
C18866,70.162707,0.636364,599.0,0.0,599.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,1007.348156,139.86007,1.0,12,0.07016270699999999,14.35731600264511,0.599,0.0,99.83333333333333,1.0,Installment-Focused
C18867,942.329974,1.0,450.0,450.0,0.0,722.690339,0.166667,0.166667,0.0,0.166667,2,3,1200.0,281.028562,170.661135,0.0,6,0.7852749783333334,0.2982273404793553,0.375,0.6022419491666666,150.0,0.0,High-Utilization
